"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"995760730904215552","","","2018-05-13 20:20:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @lvlssxll: 러브로지 예고편 Ver. 립솔
러브립솔❤️💙❤️💙❤️💙 https://t.co/dmgWgfExJd","993520384958914561","889904847012614144","2018-05-07 15:58:13 +0000","https://twitter.com/lvlssxll/status/993520384958914561/video/1,https://twitter.com/lvlssxll/status/993520384958914561/video/1"
"995759663579742208","","","2018-05-13 20:16:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Kim_A801: [립른] 뷰티인사이드
이 세상 모든 립른러들에게 바칩니다💕

HQ➡️https://t.co/Iqe08biQrp https://t.co/ho2v5QJMYU","995404109111951360","2472319842","2018-05-12 20:43:27 +0000","https://youtu.be/vcd9Jl0JYvk,https://twitter.com/Kim_A801/status/995404109111951360/video/1,https://youtu.be/vcd9Jl0JYvk,https://twitter.com/Kim_A801/status/995404109111951360/video/1"
"995690184405635073","","","2018-05-13 15:40:13 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Fancafe #Official
[이달의 소녀 yyxy] LOONA yyxy beauty&amp;thebeat Yves
https://t.co/KEi2qgBtbf
#이달의소녀 #LOONA","","","","http://cafe.daum.net/loonatheworld/F5dG/288"
"995683364815466496","","","2018-05-13 15:13:07 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Instagram
💕 알잖아? 나 이브 ⠀⠀⠀⠀⠀⠀ You know, It’s me, Yves ⠀⠀⠀⠀⠀⠀ #이달의소녀 #LOONA #yyxy #이브 #츄 #고원 #OliviaHye #Yves #Chuu #GoWon #올리비아혜 ⠀⠀⠀⠀ LOOΠΔ https://t.co/UqbS0Lzp3l
https://t.co/3kd1PfRRXa","","","","http://www.loonatheworld.com,https://www.instagram.com/p/BiuMvQ8Bsu5/"
"995682442215337986","","","2018-05-13 15:09:27 +0000","<a href=""http://www.loonatheworld.com/"" rel=""nofollow"">이달의 소녀</a>","RT @loonatheworld: 알잖아? 나 이브
#이달의소녀 #LOONA #yyxy #이브 #츄 #고원 #OliviaHye #Yves #Chuu #GoWon #올리비아혜
LOOΠΔ
https://t.co/5CfbXI886V https://t.co…","995680079463120902","770959712791597056","2018-05-13 15:00:04 +0000","http://www.loonatheworld.com,http://www.loonatheworld.com,https://twitter.com/loonatheworld/status/995680079463120902/photo/1"
"995680831619379200","","","2018-05-13 15:03:03 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Facebook
Photo: 알잖아? 나 이브 ⠀⠀⠀⠀⠀⠀ You know, It’s me, Yves ⠀⠀⠀⠀⠀ #이달의소녀 #LOONA #yyxy #이브 #츄 #고원 #OliviaHye #Yves #Chuu #GoWon #올리비아혜 ⠀⠀...
https://t.co/d6wZpy4LCC
#이달의소녀 #LOONA","","","","https://www.facebook.com/loonatheworld/photos/a.303009970076535.1073741828.289822978061901/578624802515049/?type=3"
"995384334226894850","","","2018-05-12 19:24:53 +0000","<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix 2</a>","RT @loona_Sculpture: [17.10.08] 인기가요 #이달의소녀 #오드아이서클 미니팬미팅
#기립 #Kimlip #LOONA #OEC 
@loonatheworld https://t.co/3qJH26AMRQ","994982163907948546","861041766262120448","2018-05-11 16:46:48 +0000","https://twitter.com/loona_Sculpture/status/994982163907948546/photo/1,https://twitter.com/loona_Sculpture/status/994982163907948546/photo/1"
"995150413329518593","","","2018-05-12 03:55:22 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Fancafe #LOOΠΔ_TV
이달의소녀탐구 #335 (LOONA TV #335)
https://t.co/3PYZ6NyafW
#이달의소녀 #LOONA","","","","http://cafe.daum.net/loonatheworld/GoAp/340"
"995138860295258113","","","2018-05-12 03:09:27 +0000","<a href=""http://www.loonatheworld.com/"" rel=""nofollow"">이달의 소녀</a>","RT @loonatheworld: [이달의소녀탐구 #335]
#이달의소녀탐구 #loonatv #이달의소녀 #LOONA #희진 #OliviaHye #HeeJin #올리비아혜 ▶ https://t.co/KvfHc6IbZE","995136509731717120","770959712791597056","2018-05-12 03:00:07 +0000","https://youtu.be/p_l7VGHER-k,https://youtu.be/p_l7VGHER-k"
"995138529016582144","","","2018-05-12 03:08:08 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Instagram
Video: [이달의소녀탐구 #335] #이달의소녀탐구 #loonatv #이달의소녀 #LOONA #희진 #OliviaHye #HeeJin #올리비아혜
https://t.co/y8dR0mnQC2","","","","https://www.instagram.com/p/BiqU2UfBaI3/"
"995137415265292289","","","2018-05-12 03:03:43 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Facebook
[0:58] Video: 이달의소녀탐구 #335 (LOOΠΔ TV #335)
https://t.co/hvbCnPbwtZ
#이달의소녀 #LOONA","","","","https://www.facebook.com/video/embed?video_id=577953095915553"
"995137282934964225","","","2018-05-12 03:03:11 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","이달의소녀탐구 #335 (LOONA TV #335)
https://t.co/ELMbYxBA3K
#이달의소녀 #LOONA","","","","https://youtu.be/p_l7VGHER-k"
"994872036261531648","","","2018-05-11 09:29:11 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Fancafe #LOOΠΔ_Notice
[이달의 소녀] 이달의 소녀 1/3 [Love&amp;Evil] 일반판, 이달의 소녀 (이브) 싱글앨범 [Yves] 교환 안내
https://t.co/OxB0HXWpqH
#이달의소녀 #LOONA","","","","http://cafe.daum.net/loonatheworld/F5dA/163"
"994785585326944258","","","2018-05-11 03:45:40 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Fancafe #LOOΠΔ_TV
이달의소녀탐구 #334 (LOONA TV #334)
https://t.co/wovCWwKmnl
#이달의소녀 #LOONA","","","","http://cafe.daum.net/loonatheworld/GoAp/339"
"994776473989976066","","","2018-05-11 03:09:28 +0000","<a href=""http://www.loonatheworld.com/"" rel=""nofollow"">이달의 소녀</a>","RT @loonatheworld: [이달의소녀탐구 #334]
#이달의소녀탐구 #loonatv #이달의소녀 #LOONA #희진 #진솔 #OliviaHye #HeeJin #JinSoul #올리비아혜 ▶ https://t.co/2L7qal0HyT","994774302275796992","770959712791597056","2018-05-11 03:00:50 +0000","https://youtu.be/lNpHp1l7GYI,https://youtu.be/lNpHp1l7GYI"
"994774926119849984","","","2018-05-11 03:03:19 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","이달의소녀탐구 #334 (LOONA TV #334)
https://t.co/5rTWzZxu0P
#이달의소녀 #LOONA","","","","https://youtu.be/lNpHp1l7GYI"
"994774928959340544","","","2018-05-11 03:03:19 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Facebook
[1:00] Video: 이달의소녀탐구 #334 (LOOΠΔ TV #334)
https://t.co/eMSFvseDRn
#이달의소녀 #LOONA","","","","https://www.facebook.com/video/embed?video_id=577501782627351"
"994774904674365441","","","2018-05-11 03:03:13 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Instagram
Video: [이달의소녀탐구 #334] #이달의소녀탐구 #loonatv #이달의소녀 #LOONA #희진 #진솔 #OliviaHye #HeeJin #JinSoul #올리비아혜
https://t.co/HSyo4SgsMQ","","","","https://www.instagram.com/p/Binv3B5BTFB/"
"994506953631174656","","","2018-05-10 09:18:29 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Facebook
Photo: 이달의 소녀 2Jin의 ‘I’ll Be There’ MV 조회수가 100만을 넘었어요😊 희진, 현진이가 있어서 지금의 이달의 소녀가 완성될 수 있었어요!😘 앞으로도 희진, 현진이가 보여 줄 캐미스트리를 기대 해...
https://t.co/SKamux4YHp
#이달의소녀 #LOONA","","","","https://www.facebook.com/loonatheworld/photos/a.303009970076535.1073741828.289822978061901/577197605991102/?type=3"
"994504682704916480","","","2018-05-10 09:09:28 +0000","<a href=""http://www.loonatheworld.com/"" rel=""nofollow"">이달의 소녀</a>","RT @loonatheworld: #이달의소녀 2Jin의 ‘I’ll Be There’ MV 조회수가 100만을 넘었어요😊
#희진 , #현진 이가 있어서 지금의 이달의 소녀가 완성될 수 있었어요!😘
앞으로도 희진, 현진이가 보여 줄 캐미스트리를 기대…","994503513760657408","770959712791597056","2018-05-10 09:04:49 +0000","https://twitter.com/loonatheworld/status/994503513760657408/photo/1"
"994422364472512512","","","2018-05-10 03:42:21 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Fancafe #LOOΠΔ_TV
이달의소녀탐구 #333 (LOONA TV #333)
https://t.co/LqsyXqEZsL
#이달의소녀 #LOONA","","","","http://cafe.daum.net/loonatheworld/GoAp/338"
"994414084631166976","","","2018-05-10 03:09:27 +0000","<a href=""http://www.loonatheworld.com/"" rel=""nofollow"">이달의 소녀</a>","RT @loonatheworld: [이달의소녀탐구 #333]
#이달의소녀탐구 #loonatv #이달의소녀 #LOONA #희진 #진솔 #츄 #고원 #OliviaHye #HeeJin #JinSoul #Chuu #GoWon #올리비아혜 ▶ https://…","994411838111531008","770959712791597056","2018-05-10 03:00:32 +0000","https://youtu.be/mjVe35upIV0"
"994413812198633472","","","2018-05-10 03:08:22 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Instagram
Video: [이달의소녀탐구 #333] #이달의소녀탐구 #loonatv #이달의소녀 #LOONA #희진 #진솔 #츄 #고원 #OliviaHye #HeeJin #JinSoul #Chuu #GoWon #올리비아혜
https://t.co/ygeaHmfEEc","","","","https://www.instagram.com/p/BilLLImhTaq/"
"994412544382160896","","","2018-05-10 03:03:20 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Facebook
[1:00] Video: 이달의소녀탐구 #333 (LOOΠΔ TV #333)
https://t.co/h9kozHhDKe
#이달의소녀 #LOONA","","","","https://www.facebook.com/video/embed?video_id=577076716003191"
"994412532793331712","","","2018-05-10 03:03:17 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","이달의소녀탐구 #333 (LOONA TV #333)
https://t.co/yAb1inovfV
#이달의소녀 #LOONA","","","","https://youtu.be/mjVe35upIV0"
"994404778015772672","994404773033074688","884869555343863808","2018-05-10 02:32:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","김립은 사랑입니다 ❤️🧡💛💚💙💜 https://t.co/YBWtn4CaOF","","","","https://twitter.com/RedKimLip/status/994404778015772672/photo/1"
"994404773033074688","","","2018-05-10 02:32:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#이달소트친소 #이달소_트친소

이달의 소녀 오피셜 및 정보가 올라오는 텔레그램
▶ https://t.co/SU53N82gSR

#이달의소녀 #LOONA https://t.co/l09yb5iswZ","","","","https://t.me/loonatheworld,https://twitter.com/RedKimLip/status/994404773033074688/photo/1"
"994239159534542848","","","2018-05-09 15:34:22 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Fancafe #Official
[이달의 소녀 yyxy] LOONA/yyxy Teaser
https://t.co/PiYgPqAMbq
#이달의소녀 #LOONA","","","","http://cafe.daum.net/loonatheworld/F5dG/287"
"994232891419824133","","","2018-05-09 15:09:27 +0000","<a href=""http://www.loonatheworld.com/"" rel=""nofollow"">이달의 소녀</a>","RT @loonatheworld: all systems ready

#이달의소녀 #LOONA #yyxy #이브 #츄 #고원 #OliviaHye #Yves #Chuu #GoWon #올리비아혜 https://t.co/bzfJzlQ1zu","994230570413510656","770959712791597056","2018-05-09 15:00:14 +0000","https://twitter.com/loonatheworld/status/994230570413510656/photo/1,https://twitter.com/loonatheworld/status/994230570413510656/photo/1"
"994231388185546752","","","2018-05-09 15:03:29 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Facebook
Photo: all systems ready ⠀⠀⠀⠀⠀ #이달의소녀 #LOONA #yyxy #이브 #츄 #고원 #OliviaHye #Yves #Chuu #GoWon #올리비아혜
https://t.co/NF9HkOyv22
#이달의소녀 #LOONA","","","","https://www.facebook.com/loonatheworld/photos/a.303009970076535.1073741828.289822978061901/576867209357475/?type=3"
"994230754468139008","","","2018-05-09 15:00:58 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Instagram
💕 all systems ready ⠀⠀⠀ #이달의소녀 #LOONA #yyxy #이브 #츄 #고원 #OliviaHye #Yves #Chuu #GoWon #올리비아혜
https://t.co/BqJxJHuuZ1","","","","https://www.instagram.com/p/Bij5jzqHgGS/"
"994169775407284224","","","2018-05-09 10:58:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NVBT_: 171111 이달의 소녀 김립
파이립 🔥

#이달의소녀 #오드아이써클 #김립 @loonatheworld https://t.co/kW7zDfXg7H","932458775625195520","870254742743601152","2017-11-20 04:01:11 +0000","https://twitter.com/NEV3RBETTER/status/932458775625195520/photo/1,https://twitter.com/NEV3RBETTER/status/932458775625195520/photo/1,https://twitter.com/NEV3RBETTER/status/932458775625195520/photo/1,https://twitter.com/NEV3RBETTER/status/932458775625195520/photo/1"
"994169260489363458","","","2018-05-09 10:56:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NVBT_: 171126 이달의 소녀 김립 직캠 1' 22""
아직 끝나지 않은 이야기

#이달의소녀 #오드아이써클 #김립 @loonatheworld
Full HD 💌 https://t.co/gPyXnAxPp9 https://t.co/gOmvX…","935387479103782912","870254742743601152","2017-11-28 05:58:48 +0000","https://youtu.be/ttvMoAmk8J4,https://youtu.be/ttvMoAmk8J4,https://twitter.com/NEV3RBETTER/status/935387479103782912/video/1"
"994169078783733767","","","2018-05-09 10:55:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NVBT_: 171102 이달의 소녀 김립
Keep going

#이달의소녀 #오드아이써클 #김립 @loonatheworld https://t.co/EFIcygNejo","945311437966024704","870254742743601152","2017-12-25 15:13:04 +0000","https://twitter.com/NEV3RBETTER/status/945311437966024704/photo/1,https://twitter.com/NEV3RBETTER/status/945311437966024704/photo/1,https://twitter.com/NEV3RBETTER/status/945311437966024704/photo/1,https://twitter.com/NEV3RBETTER/status/945311437966024704/photo/1,https://twitter.com/NEV3RBETTER/status/945311437966024704/photo/1,https://twitter.com/NEV3RBETTER/status/945311437966024704/photo/1"
"994169062547599361","","","2018-05-09 10:55:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NVBT_: 171118 이달의 소녀 김립
그래 그래 천천히 우리 이렇게 오래오래

#이달의소녀 #오드아이써클 #김립 https://t.co/AeCk3kFhSK","945311837750312960","870254742743601152","2017-12-25 15:14:39 +0000","https://twitter.com/NEV3RBETTER/status/945311837750312960/photo/1,https://twitter.com/NEV3RBETTER/status/945311837750312960/photo/1,https://twitter.com/NEV3RBETTER/status/945311837750312960/photo/1,https://twitter.com/NEV3RBETTER/status/945311837750312960/photo/1"
"994168973166919680","","","2018-05-09 10:55:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NVBT_: 171105 이달의 소녀 김립
천 번을 불러도 너인데 대답이 없다 보고 싶게

#이달의소녀 #오드아이써클 #김립 @loonatheworld https://t.co/KuV0lZxFfm","951313765273804800","870254742743601152","2018-01-11 04:44:10 +0000","https://twitter.com/nvbt_/status/951313765273804800/photo/1,https://twitter.com/nvbt_/status/951313765273804800/photo/1,https://twitter.com/nvbt_/status/951313765273804800/photo/1,https://twitter.com/nvbt_/status/951313765273804800/photo/1,https://twitter.com/nvbt_/status/951313765273804800/photo/1,https://twitter.com/nvbt_/status/951313765273804800/photo/1,https://twitter.com/nvbt_/status/951313765273804800/photo/1,https://twitter.com/nvbt_/status/951313765273804800/photo/1"
"994168574112509952","","","2018-05-09 10:53:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NVBT_: 171102 이달의 소녀 김립
보고 싶어 죽겠다...

#이달의소녀 #오드아이써클 #김립 @loonatheworld https://t.co/aS7sGSvS4S","959463865481228288","870254742743601152","2018-02-02 16:29:46 +0000","https://twitter.com/nvbt_/status/959463865481228288/photo/1,https://twitter.com/nvbt_/status/959463865481228288/photo/1,https://twitter.com/nvbt_/status/959463865481228288/photo/1,https://twitter.com/nvbt_/status/959463865481228288/photo/1"
"994168369090723841","","","2018-05-09 10:53:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NVBT_: 생일 축하해 정은아 세상에서 제일 많이 오늘도 널 만나 행복한걸 #HappyKimLipDay

#이달의소녀 #김립 @loonatheworld https://t.co/DHH6XbjQrF","961978034235498496","870254742743601152","2018-02-09 15:00:10 +0000","https://twitter.com/nvbt_/status/961978034235498496/photo/1,https://twitter.com/nvbt_/status/961978034235498496/photo/1,https://twitter.com/nvbt_/status/961978034235498496/photo/1,https://twitter.com/nvbt_/status/961978034235498496/photo/1,https://twitter.com/nvbt_/status/961978034235498496/photo/1,https://twitter.com/nvbt_/status/961978034235498496/photo/1,https://twitter.com/nvbt_/status/961978034235498496/photo/1,https://twitter.com/nvbt_/status/961978034235498496/photo/1"
"994168279588458496","","","2018-05-09 10:52:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NVBT_: 171001 이달의 소녀 김립 직캠 #이달의소녀 #오드아이써클 #김립 @loonatheworldFull 💌 https://t.co/tdEEjOyNVg https://t.co/hDDh8IiUH8","966597806197637127","870254742743601152","2018-02-22 08:57:30 +0000","https://youtu.be/yCVjVJPw-KU,https://twitter.com/nvbt_/status/966597806197637127/video/1,https://youtu.be/yCVjVJPw-KU,https://twitter.com/nvbt_/status/966597806197637127/video/1"
"994168253554442240","","","2018-05-09 10:52:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NVBT_: 170625 이달의 소녀 김립 직캠 1' 16""#이달의소녀 #김립 with #진솔 @loonatheworldHD 💌 https://t.co/diHmYy4uc3 https://t.co/Ji7fxV5JFR","966624018450210818","870254742743601152","2018-02-22 10:41:39 +0000","https://youtu.be/Ui0gQciitBM,https://twitter.com/nvbt_/status/966624018450210818/video/1,https://youtu.be/Ui0gQciitBM,https://twitter.com/nvbt_/status/966624018450210818/video/1"
"994168237246959617","","","2018-05-09 10:52:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NVBT_: 171102 이달의 소녀 오드아이써클 직캠 (Mainly 김립) 2' 09""화질 주의 ^^:#이달의소녀 #오드아이써클 #김립 #진솔 #최리 @loonatheworldHD Full 💌 https://t.co/BqLQPLhFe…","966626488463196161","870254742743601152","2018-02-22 10:51:28 +0000","https://youtu.be/UBHGnuWgIgA,https://twitter.com/nvbt_/status/966626488463196161/video/1"
"994168064122937344","","","2018-05-09 10:51:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NVBT_: 171102 이달의 소녀 김립#이달의소녀 #오드아이써클 #김립 @loonatheworld https://t.co/beQq8iFttA","966664051437707264","870254742743601152","2018-02-22 13:20:44 +0000","https://twitter.com/nvbt_/status/966664051437707264/photo/1,https://twitter.com/nvbt_/status/966664051437707264/photo/1,https://twitter.com/nvbt_/status/966664051437707264/photo/1,https://twitter.com/nvbt_/status/966664051437707264/photo/1"
"994168038831226880","","","2018-05-09 10:51:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NVBT_: 171102 이달의 소녀 김립 직캠 1' 07""#이달의소녀 #오드아이써클 #김립 @loonatheworldHD 💌 https://t.co/jNjfo2rZSu https://t.co/L5ayj1iD01","967028980283920384","870254742743601152","2018-02-23 13:30:50 +0000","https://youtu.be/Iq2vugyZUm8,https://twitter.com/nvbt_/status/967028980283920384/video/1,https://youtu.be/Iq2vugyZUm8,https://twitter.com/nvbt_/status/967028980283920384/video/1"
"994167936360239105","","","2018-05-09 10:51:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NVBT_: 171104 이달의 소녀 김립 직캠 #1 3' 22""

#이달의소녀 #오드아이써클 #김립 @loonatheworld
Full 💌 https://t.co/iTUfPveJze https://t.co/rwkptjEvAk","970606586065444864","870254742743601152","2018-03-05 10:26:57 +0000","https://youtu.be/pTQ8cJyNWDY,https://twitter.com/nvbt_/status/970606586065444864/video/1,https://youtu.be/pTQ8cJyNWDY,https://twitter.com/nvbt_/status/970606586065444864/video/1"
"994167922653253632","","","2018-05-09 10:51:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NVBT_: 171104 이달의 소녀 김립 직캠 #1 3' 40""
카메라가 거하게 방치당했던 날... 💦 내내 귀여우니까 영상이 두 개 ✌️

#이달의소녀 #오드아이써클 #김립 @loonatheworld
Full 💌 https://t.co/O…","970618839665844224","870254742743601152","2018-03-05 11:15:39 +0000","https://youtu.be/pEZJfi4hd1Q,https://twitter.com/nvbt_/status/970618839665844224/video/1"
"994167900750528514","","","2018-05-09 10:51:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NVBT_: 초코빵이 필요했던 정은이 😂 못 줘서 미안해 ^_^... 🍞

#이달의소녀 #오드아이써클 #김립 https://t.co/ROmsU2qmSZ","970620113916387333","870254742743601152","2018-03-05 11:20:43 +0000","https://twitter.com/nvbt_/status/970620113916387333/video/1,https://twitter.com/nvbt_/status/970620113916387333/video/1"
"994167887123238917","","","2018-05-09 10:51:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NVBT_: 171118 이달의 소녀 김립 직캠 3' 21""
하나 둘 셋 넷 네가 오는 발소리👣

#이달의소녀 #오드아이써클 #김립 @loonatheworld
Full 💌 https://t.co/B9bMMrCTkf https://t.co/tW…","971762416101949442","870254742743601152","2018-03-08 14:59:49 +0000","https://youtu.be/Fac9JxB6bJM,https://youtu.be/Fac9JxB6bJM,https://twitter.com/nvbt_/status/971762416101949442/video/1"
"994167505806491648","","","2018-05-09 10:49:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @_L0VE_0613: RT 추첨 우편나눔) premier greeting [line&amp;up]에서 오드아이써클 미니슬로건을 나눔합니다 ! 

자세한 내용은 추후 공지할 것이며 나눔 교환은 언제나 디엠주세요;) https://t.co/3x6LjfN…","993838701863100416","939794644879028224","2018-05-08 13:03:05 +0000","https://twitter.com/_L0VE_0613/status/993838701863100416/photo/1"
"994162143636307970","","","2018-05-09 10:28:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","180507 송지은 생일 기념 식사 이달의 소녀 김립 Twilight 비하인드
https://t.co/hKZzHuznNt
#이달의소녀 #LOONA #김립 #KimLip","","","","https://youtu.be/N7ciNRSbE7M"
"994141997547040768","","","2018-05-09 09:08:17 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Fancafe #From_LOOΠΔ
[고원] 안녕하세요 이달의 소녀 11번째 멤버 고원입니다!🍍
https://t.co/hYsW6caBEk
#이달의소녀 #LOONA","","","","http://cafe.daum.net/loonatheworld/F5df/42"
"994059995804205056","","","2018-05-09 03:42:26 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Fancafe #LOOΠΔ_TV
이달의소녀탐구 #332 (LOONA TV #332)
https://t.co/QtxiZPHEYL
#이달의소녀 #LOONA","","","","http://cafe.daum.net/loonatheworld/GoAp/337"
"994051697529024512","","","2018-05-09 03:09:27 +0000","<a href=""http://www.loonatheworld.com/"" rel=""nofollow"">이달의 소녀</a>","RT @loonatheworld: [이달의소녀탐구 #332]
#이달의소녀탐구 #loonatv #이달의소녀 #LOONA #진솔 #OliviaHye #JinSoul #올리비아혜 ▶ https://t.co/z3OsIE603m","994049467434217472","770959712791597056","2018-05-09 03:00:36 +0000","https://youtu.be/YD1XVVyUsts,https://youtu.be/YD1XVVyUsts"
"994050119724158978","","","2018-05-09 03:03:11 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#이달의소녀 #LOONA #LOONA_Facebook
[1:01] Video: 이달의소녀탐구 #332 (LOOΠΔ TV #332) https://t.co/t8mRRetZR2","","","","https://www.facebook.com/video/embed?video_id=576649472712582"
"994049488061980672","","","2018-05-09 03:00:41 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","이달의소녀탐구 #332 (LOONA TV #332)
https://t.co/XP8MsNaDcU
#이달의소녀 #LOONA","","","","https://youtu.be/YD1XVVyUsts"
"994049467316830208","","","2018-05-09 03:00:36 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#LOONA_Instagram
Video: [이달의소녀탐구 #332] #이달의소녀탐구 #loonatv #이달의소녀 #LOONA #진솔 #OliviaHye #JinSoul #올리비아혜 https://t.co/U6NDIKrHQQ","","","","https://www.instagram.com/p/BiimreKhLRf/"
"993898951790157825","","","2018-05-08 17:02:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","10 K-Pop Artists to Watch in 2018 | Rolling Stone
https://t.co/bJmuh6SmDP
롤링스톤이 뽑은 K-POP 아티스트 10 선정된 '이달의 소녀'
#이달의소녀 #LOONA #이달소 #롤링스톤 #RollingStone","","","","https://www.rollingstone.com/music/lists/new-k-pop-artists-w519295"
"993896634135162880","","","2018-05-08 16:53:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#LOONA_VLIVE
[이달의 소녀] Random Play LIVE ▶ START! | LOONA
https://t.co/9wuR4IVzi6

#VLIVE #브이앱
#이달의소녀 #LOONA","","","","http://vlive.tv/video/70094"
"993808696865054720","","","2018-05-08 11:03:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[이달의 소녀] Random Play LIVE ▶️ START!
https://t.co/1Xo1zsitch
#이달의소녀 #LOONA #여진 #김립 #진솔","","","","http://www.vlive.tv/video/70094"
"993745182452465665","","","2018-05-08 06:51:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @RedKimLip: 이달의 소녀와 관련된 공식 정보와 SNS가 올라오는 #텔레그램 채널
Official Information Notification #Telegram Channel 
▶ https://t.co/SU53N7KFuh

#이달의소녀…","927588674618908677","884869555343863808","2017-11-06 17:29:08 +0000","https://t.me/loonatheworld,https://t.me/loonatheworld,https://twitter.com/RedKimLip/status/927588674618908677/photo/1"
